ObsID,InterviewerNumber,ObsDate,Langue,RspID,AnneeNaissance,Age,sex,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ADM3_CODE,ADM3_NAME,HoHSex,EduHoH,Nbre_membre,Nbre_enfant,OccupHoH,Television,house,roof,ToiletType,Water,Staples,Pulses,Dairy,Meat,Veg,Fruits,Fats,Sugars,Calcul_FCS,Niveau,Approv,LessExpensiveFood,BorrowOrHelp,ReduceNumMeals,RestrictConsumption,LimitPortionSize,Calcul_CSI,Score_CSI,ImpRicekg_raw,LocalRiceKG_raw,NiebeKG_raw,PalmOil1L_raw,Meat_price_raw,buyhowoften,buyhowoften_oil,FreeResponse,ImpRicekg_cln,LocalRiceKG_cln,NiebeKG_cln,Meat_price_cln,PalmOil1L_cln,rCSI,FCS,FCG
8533,7,20-12-2017 11:22:49,Francais,10316W2821C,1996,21,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,15,6,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,2,0,7,1,3,7,7,59,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,30000,1/mois,1/mois,C’est difficile cette année car les prix sont exorbitants  sur le marché malgré que nous somme dans la période de récolte,6500,7000,10000,30000,12000,0,59,3
8534,6,20-12-2017 11:20:09,Poular,57772U7121D,1958,59,F,GN06,Labe,GN0604,Mali,GIN060406,Hidayatou,M,Primaire,22,7,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Source,7,3,1,2,2,2,5,0,41.5,Acceptable,Propre production/jardins,3,0,0,0,7,10,Phase 2,5500,6000,8000,10000,25000,1/semaine,1/semaine,dans notre localité la vie est de plus en plus chers; les aliments sont rarent et trés chers,5500,6000,8000,25000,10000,10,41.5,3
8535,2,20-12-2017 11:17:56,Francais,86586E2121A,1992,25,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,4,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,0,7,0,0,7,0,45.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,6500,25000,15000,40000,1/mois,7/semaine,Personnellement je pourrai pas dire si les prix sont chers au marché car je vais pas au marché.,7000,6500,25000,40000,15000,0,45.5,3
8536,8,20-12-2017 11:17:54,Francais,46586G4221D,1990,27,F,GN04,Kankan,GN0405,Siguiri,GIN040505,Kintinian,M,Superieur,5,2,Sans emploi,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,1,7,0,5,7,3,56,Acceptable,Marche/Boutique,0,0,0,1,1,4,Phase 1,7000,7000,10000,10000,32000,1/mois,1/semaine,la cherté de la vie et la variation des prix des denrées alimentaires dans leur localité.,7000,7000,10000,32000,10000,4,56,3
8537,5,20-12-2017 11:13:42,Francais,79966H4221C,1997,20,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,F,Superieur,4,2,Commercant,Non,Maison en dur,Tole,Latrineapuit,Forage,7,0,0,7,1,0,7,7,50,Acceptable,Marche/Boutique,7,1,0,0,0,9,Phase 2,5000,5500,7500,10000,27000,7/semaine,7/semaine,"les prix des denrées alimentaire sont très exorbitant dans sa localité
",5000,5500,7500,27000,10000,9,50,3
8538,7,20-12-2017 11:12:57,Malinke,42015V2821C,1985,32,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,13,5,Fonctionnaire,Non,Case,Paille,Latrineapuit,Robinet,7,5,0,7,3,0,5,7,66,Acceptable,Marche/Boutique,0,3,0,0,0,6,Phase 2,6500,7000,10000,12000,30000,2/mois,6/semaine,La situation alimentaire est  un peu bonne cette année car malgré que les choses sont cheres sur le marché sa va quand même,6500,7000,10000,30000,12000,6,66,3
8539,6,20-12-2017 11:09:47,Poular,65262K7121B,1974,43,F,GN06,Labe,GN0605,Tougue,GIN060505,Kolangui,M,Secondaire,16,11,Personnel de sante,Non,Case,Paille,Latrineapuit,Forage,7,4,0,1,1,4,4,1,37.5,Acceptable,Marche/Boutique,5,4,0,0,7,20,Phase 2,5500,6000,20000,10000,25000,1/semaine,1/semaine,"les prix augmentents du jour au lendemain sur les marchés ;la vie est vraiment difficile au village
",5500,6000,20000,25000,10000,20,37.5,3
8540,2,20-12-2017 11:08:11,Francais,77474D2121D,1986,31,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,14,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,0,7,0,0,7,0,48.5,Acceptable,Marche/Boutique,0,0,0,1,0,3,Phase 1,7000,6500,22000,14000,35000,2/mois,7/semaine,les prix sont chers au marché ; les femmes se plaignent très souvent,7000,6500,22000,35000,14000,3,48.5,3
8541,8,20-12-2017 11:08:01,Francais,98765V4221C,1988,29,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,5,3,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,3,0,7,2,0,7,0,56.5,Acceptable,Marche/Boutique,2,1,2,0,1,7,Phase 2,6500,7000,10000,12000,22000,1/mois,1/mois,la vie est moins chère parce que malgré la conjoncture nous arrivons à nous en sortir.,6500,7000,10000,22000,12000,7,56.5,3
8542,7,20-12-2017 11:02:05,Malinke,32183E2821D,1984,33,F,GN04,Kankan,GN0401,Kankan,GIN040112,Tinti Oulen,M,Aucun,7,5,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,7,1,3,7,7,56,Acceptable,Marche/Boutique,3,0,3,3,0,15,Phase 2,6500,7000,10000,12000,30000,1/mois,6/semaine,La situation alimentaire est très difficile cette année avec nous car nous n’avons pas fait de bonne récolte par manque de pluie,6500,7000,10000,30000,12000,15,56,3
8543,8,20-12-2017 10:59:36,Francais,18113A4221B,1990,27,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Secondaire,5,2,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,1,0,7,0,7,7,0,55.5,Acceptable,Marche/Boutique,0,1,1,1,0,6,Phase 2,5500,6500,7500,10000,30000,7/semaine,7/semaine,pour le moment ce sont les denrées alimentaires qui sont très chers dans ma localité.,5500,6500,7500,30000,10000,6,55.5,3
8544,5,20-12-2017 10:59:00,Francais,93084C4221A,1962,55,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080504,Koropara,M,Superieur,8,6,Personnel de sante,Oui,Maison en banco,Tole,Latrineapuit,Forage,7,0,0,7,2,0,7,2,48.5,Acceptable,Marche/Boutique,3,1,1,4,3,21,Phase 3,5000,5500,7500,10000,32000,7/semaine,7/semaine,"les prix des denrées alimentaire sont très exorbitant dans sa localité
",5000,5500,7500,32000,10000,21,48.5,3
8545,2,20-12-2017 10:54:25,Francais,72175L0121A,1988,29,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Secondaire,7,3,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,7,0,5,7,1,51,Acceptable,Marche/Boutique,4,3,4,0,1,15,Phase 2,7500,6500,20000,15000,40000,7/semaine,7/semaine,tout est cher il y a  pas d'argent il ya trop de souffrance dans ma localité,7500,6500,20000,40000,15000,15,51,3
8546,7,20-12-2017 10:53:06,Malinke,16592Q2821B,1959,58,F,GN04,Kankan,GN0401,Kankan,GIN040104,Baramana,M,Primaire,26,13,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,4,0,1,3,0,7,7,40,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,20000,1/mois,7/semaine,La situation alimentaire est très difficile par ce que nous n’avons pas fait de bonne récolte par manque de pluie,6500,7000,10000,20000,12000,0,40,3
8547,6,20-12-2017 10:50:41,Poular,03701L7121A,1955,62,F,GN06,Labe,GN0602,Labe,GIN060213,Tountouroun,M,Primaire,18,8,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,3,0,0,2,4,4,0,31,Limite,Propre production/jardins,4,3,0,0,7,17,Phase 2,5500,6000,20000,10000,25000,1/semaine,1/semaine,les cultures n'ont pas été bonnes cette année; à cause de la rareté des pluies,5500,6000,20000,25000,10000,17,31,2
8548,5,20-12-2017 10:49:27,Francais,86436K3221C,1988,29,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Alphabetise,6,4,Profession liberale,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,1,0,7,2,47.5,Acceptable,Marche/Boutique,2,0,0,0,3,5,Phase 2,5000,5500,7500,10000,32000,7/semaine,7/semaine,"les prix des denrées alimentaire dans sa localité sont très cher t les prix sont  instables 
",5000,5500,7500,32000,10000,5,47.5,3
8549,2,20-12-2017 10:45:55,Francais,15636J8021D,1986,31,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,5,1,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,7,7,0,3,7,3,81,Acceptable,Marche/Boutique,2,0,2,0,0,4,Phase 2,7000,6500,22000,14000,40000,1/mois,1/mois,Les prix sont chers et la populations se plaint beaucoup,7000,6500,22000,40000,14000,4,81,3
8550,8,20-12-2017 10:44:51,Francais,72244E1221B,1998,19,F,GN05,Kindia,GN0501,Coyah,GIN050103,Maneah,F,Superieur,8,5,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Robinet,7,0,0,7,2,0,7,0,47.5,Acceptable,Marche/Boutique,1,0,1,0,1,3,Phase 1,5500,6500,12000,15000,30000,1/mois,1/mois,les prix varient à chaque fois et la situation alimentaire est critique.,5500,6500,12000,30000,15000,3,47.5,3
8551,7,20-12-2017 10:43:30,Poular,30077W2121B,1957,60,F,GN03,Faranah,GN0302,Dinguiraye,GIN030204,Dinguiraye Centre,M,Primaire,24,19,Profession liberale,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,3,1,1,2,6,7,7,46,Acceptable,Marche/Boutique,4,2,3,4,3,26,Phase 3,6000,6500,7000,10000,25000,4/semaine,3/semaine,il ya peu de pluie cette année la recolté à été peu par consequent les denrées sont rarent et très chers au marché.,6000,6500,7000,25000,10000,26,46,3
8552,6,20-12-2017 10:40:30,Poular,76980R7121B,1978,39,F,GN06,Labe,GN0604,Mali,GIN060411,Telire,M,Superieur,4,3,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,0,4,0,5,5,0,43.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,20000,10000,25000,1/mois,1/mois,"à part la rareté des légumes ;pour le moment on arrive a s'ensortir.
",5500,6000,20000,25000,10000,0,43.5,3
8553,5,20-12-2017 10:38:16,Francais,28510I2221B,1977,40,F,GN08,N'Zerekore,GN0804,Macenta,GIN080414,Vasseredou,M,Secondaire,17,11,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,0,7,0,0,7,2,52.5,Acceptable,Marche/Boutique,2,4,3,7,7,41,Phase 3,5000,5500,7500,10000,32000,7/semaine,7/semaine,"les prix des denrées alimentaire sont très exorbitant dans sa localité
",5000,5500,7500,32000,10000,41,52.5,3
8554,2,20-12-2017 10:36:30,Francais,30192N7021B,1985,32,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,12,4,Autre: retraite,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,1,7,0,2,7,0,57.5,Acceptable,Marche/Boutique,1,0,3,4,2,18,Phase 2,7000,6500,22000,14000,35000,7/semaine,7/semaine,"les prix sont trop chers au marché , ça varient très souvent.",7000,6500,22000,35000,14000,18,57.5,3
8555,7,20-12-2017 10:33:33,Francais,16057C2121A,1975,42,F,GN03,Faranah,GN0302,Dinguiraye,GIN030207,Lansanaya,M,Secondaire,15,4,Personnel de sante,Non,Maison en banco,Paille,Latrineapuit,Forage,7,2,0,2,2,7,7,0,40.5,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,6000,7000,9000,10000,25000,1/mois,5/semaine,La situation alimentaire est bonne cette année par rapport aux années anterieurs nous remercions Dieu,6000,7000,9000,25000,10000,0,40.5,3
8556,6,20-12-2017 10:31:25,Francais,58310M7121C,1989,28,F,GN06,Labe,GN0602,Labe,GIN060208,Kouramangui,M,Secondaire,7,5,Personnel de sante,Non,Maison en dur,Tole,Latrineabeton,Source,7,2,0,2,4,4,6,0,39,Acceptable,Marche/Boutique,0,3,0,0,0,6,Phase 2,5000,6000,20000,10000,25000,1/semaine,1/semaine,"la vie est chèrs dans ma localité ;les denrées alimentaires sont rarents et chers.
",5000,6000,20000,25000,10000,6,39,3
8557,8,20-12-2017 10:31:06,Francais,75505O9121C,1990,27,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,7,4,Profession liberale,Non,Maison en banco,Tole,Latrineabeton,Forage,7,1,0,7,2,0,7,0,50.5,Acceptable,Marche/Boutique,2,5,2,0,0,14,Phase 2,5500,6500,7000,15000,25000,7/semaine,7/semaine,le prix des denrées alimentaires varient chaque jour et nous souffrons beaucoup.,5500,6500,7000,25000,15000,14,50.5,3
8558,5,20-12-2017 10:27:16,Francais,49996M1221C,1960,57,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,15,6,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Puit ordinaire,7,0,0,7,2,0,7,4,49.5,Acceptable,Marche/Boutique,0,1,0,5,5,22,Phase 3,5000,5500,7500,10000,32000,7/semaine,7/semaine,"les prix des denrées alimentaire sont très exorbitant dans sa localité
",5000,5500,7500,32000,10000,22,49.5,3
8559,2,20-12-2017 10:26:44,Francais,94923X6021A,1983,34,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Secondaire,5,4,Ouvrier,Non,Maison en dur,Tole,Latrineabeton,Forage,7,2,0,4,0,7,7,0,46.5,Acceptable,Marche/Boutique,2,0,0,7,3,26,Phase 3,7000,6500,22000,15000,35000,7/semaine,7/semaine,la situation alimentaire est un peu critique ici plusieurs familles souffrent ici et se plaignent de la cherté de la vie,7000,6500,22000,35000,15000,26,46.5,3
8560,7,20-12-2017 10:25:03,Francais,03726U2121A,1972,45,F,GN03,Faranah,GN0301,Dabola,GIN030103,Bissikrima,M,Secondaire,12,6,Agriculture,Non,Maison en banco,Paille,Latrineabeton,Forage,7,3,1,2,2,0,2,1,38.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6000,6500,6000,10000,25000,3/semaine,2/semaine,La situation alimentaire est difficile car nous n’avons pas fait de bonne récolte par manque de pluie,6000,6500,6000,25000,10000,0,38.5,3
8561,8,20-12-2017 10:24:59,Francais,62137C9121D,1983,34,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Superieur,3,1,Personnel de sante,Oui,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,1,2,7,0,48.5,Acceptable,Marche/Boutique,3,0,2,0,0,5,Phase 1,5500,6500,7500,10000,30000,7/semaine,7/semaine,la vie est vraiment chère et surtout le manque de moyens financiers.,5500,6500,7500,30000,10000,5,48.5,3
8562,6,20-12-2017 10:16:18,Poular,27583O6121D,1986,31,F,GN06,Labe,GN0602,Labe,GIN060208,Kouramangui,M,Aucun,4,2,Commercant,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,7,2,4,5,0,53.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,20000,10000,25000,1/semaine,1/semaine,la situation est catastrophique chez nous ;on manque de tout et nous demandeons de l'aide,5500,6000,20000,25000,10000,0,53.5,3
8563,8,20-12-2017 10:15:20,Francais,91263P9121B,1984,33,F,GN08,N'Zerekore,GN0804,Macenta,GIN080412,Sengbedou,M,Secondaire,6,2,Personnel de sante,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,4,2,1,7,0,39.5,Acceptable,Marche/Boutique,2,1,2,2,0,12,Phase 2,5000,6500,7500,10000,25000,7/semaine,1/semaine,malgré la conjoncture nous arrivons cas même à manger,5000,6500,7500,25000,10000,12,39.5,3
8564,2,20-12-2017 10:14:43,Francais,25030O1021C,1995,22,F,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,M,Superieur,10,1,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,3,4,7,3,1,7,0,74.5,Acceptable,Marche/Boutique,0,0,0,3,0,9,Phase 2,6500,5500,22000,14000,35000,1/mois,1/mois,les prix varient du jour au lendemain dans nos marchés.,6500,5500,22000,35000,14000,9,74.5,3
8565,5,20-12-2017 10:13:18,Francais,57047I0221B,1996,21,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Aucun,20,15,Commercant,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,1,1,7,0,0,7,2,53.5,Acceptable,Marche/Boutique,3,3,5,0,7,21,Phase 3,5000,6500,6500,10000,35000,7/semaine,7/semaine,"les prix des denrées alimentaire sont très exorbitant dans sa localité et les prix sont  instables 
",5000,6500,6500,35000,10000,21,53.5,3
8566,7,20-12-2017 10:11:09,Francais,27527S1121D,1990,27,M,GN03,Faranah,GN0301,Dabola,GIN030104,Dabola centre,M,Secondaire,15,9,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,2,2,2,7,1,30,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,6000,6500,6000,10000,25000,1/mois,7/semaine,la situation alimentaire est un peu précaire cette année car il y'a manque d'argent,6000,6500,6000,25000,10000,0,30,2
8567,8,20-12-2017 10:06:54,Francais,93787D8121B,1993,24,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Secondaire,15,6,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,1,0,7,2,0,7,0,50.5,Acceptable,Marche/Boutique,2,2,2,0,0,8,Phase 2,5500,6500,7500,10000,30000,1/mois,1/mois,la situation alimentaire est catastrophique surtout au niveau des prix sa ne fait qu'augmentés chaque jour.,5500,6500,7500,30000,10000,8,50.5,3
8568,5,20-12-2017 10:04:26,Francais,77791A0221D,1982,35,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080510,Womey,M,Superieur,5,3,Autre: agent communautaire,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,7,2,2,7,2,53.5,Acceptable,Marche/Boutique,6,1,3,4,5,28,Phase 3,5000,5500,7500,10000,30000,7/semaine,7/semaine,"les aliments sont très coûteux et les prix sont  instables 
",5000,5500,7500,30000,10000,28,53.5,3
8569,7,20-12-2017 10:02:17,Kissi,45306T1121A,1968,49,F,GN03,Faranah,GN0304,Kissidougou,GIN030409,Kondiadou,M,Secondaire,12,6,Personnel de sante,Non,Maison en dur,Tole,Latrineapuit,Forage,7,3,0,7,4,2,7,0,60.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,7000,7500,10000,25000,1/mois,7/semaine,C’est difficile cette année car les prix sont exorbitants  sur le marché malgré que nous somme dans la période de récolte,5500,7000,7500,25000,10000,0,60.5,3
8570,6,20-12-2017 10:01:14,Poular,82664G5121D,1950,67,F,GN06,Labe,GN0601,Koubia,GIN060103,Koubia centre,M,Aucun,6,3,Agriculture,Non,Case,Paille,Latrineapuit,Source,7,4,0,3,2,4,4,2,47,Acceptable,Propre production/jardins,3,0,0,0,0,3,Phase 1,5500,6000,20000,10000,25000,1/semaine,1/semaine,nous avons des aliments en abondance dans notre localité;c'est les prix qui sont chers,5500,6000,20000,25000,10000,3,47,3
8571,8,20-12-2017 09:59:50,Francais,19932V8121A,1955,62,F,GN08,N'Zerekore,GN0802,Gueckedou,GIN080203,Gueckedou centre,M,Secondaire,20,9,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,2,0,5,2,0,6,0,45,Acceptable,Marche/Boutique,1,1,2,2,3,14,Phase 2,5500,6500,7500,10000,30000,6/semaine,7/semaine,les prix sont exorbitants et la rareté des denrées alimentaires.,5500,6500,7500,30000,10000,14,45,3
8572,2,20-12-2017 09:58:13,Francais,05105L2821B,1984,33,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Aucun,6,1,Sans emploi,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,1,2,7,0,48.5,Acceptable,Marche/Boutique,2,0,0,0,6,8,Phase 2,7000,6500,22000,15000,40000,1/mois,1/semaine,les prix sont un peu abordables seulement le poisson se fait rare,7000,6500,22000,40000,15000,8,48.5,3
8573,5,20-12-2017 09:51:31,Francais,18134A9121A,1985,32,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080506,NZerekore centre,M,Aucun,2,0,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,1,7,7,0,1,7,0,77.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,5500,7500,10000,30000,1/mois,7/semaine,"les aliments sont très coûteux et les prix sont  instables dans sa localité
",5000,5500,7500,30000,10000,0,77.5,3
8574,7,20-12-2017 09:51:11,Malinke,84314M1121B,1961,56,F,GN03,Faranah,GN0302,Dinguiraye,GIN030204,Dinguiraye Centre,M,Aucun,15,8,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,7,0,5,0,0,7,7,62,Acceptable,Marche/Boutique,4,0,0,0,3,7,Phase 2,6000,7000,9000,12000,20000,7/semaine,4/semaine,La situation alimentaire est difficile car nous n’avons pas fait de bonne récolte par manque de pluie,6000,7000,9000,20000,12000,7,62,3
8575,8,20-12-2017 09:49:28,Francais,22478R7121D,1968,49,F,GN08,N'Zerekore,GN0805,Nzerekore,GIN080507,Pale,M,Secondaire,8,0,Personnel de sante,Oui,Maison en banco,Tole,Latrineapuit,Forage,7,1,0,5,3,3,7,0,46.5,Acceptable,Marche/Boutique,1,3,1,4,0,20,Phase 2,5000,6500,7500,10000,25000,7/semaine,7/semaine,nous vivons difficilement dans notre localité et les prix sont exorbitants.,5000,6500,7500,25000,10000,20,46.5,3
8576,2,20-12-2017 09:47:14,Francais,87995U2021D,1988,29,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Aucun,8,6,Commercant,Non,Maison en dur,Tole,Latrineapuit,Robinet,7,4,0,7,3,2,7,5,65,Acceptable,Marche/Boutique,0,2,0,0,0,4,Phase 2,6500,5500,20000,15000,35000,7/semaine,7/semaine,les prix ne sont pas du tout abordables tout est cher au marché,6500,5500,20000,35000,15000,4,65,3
8577,5,20-12-2017 09:41:59,Francais,62123R9121A,1977,40,F,GN08,N'Zerekore,GN0803,Lola,GIN080308,NZoo,M,Secondaire,10,6,Commercant,Non,Maison en dur,Tole,Latrineapuit,Puit ordinaire,7,1,0,7,1,3,0,7,52.5,Acceptable,Marche/Boutique,2,2,2,0,5,13,Phase 2,5000,5500,7500,10000,30000,7/semaine,7/semaine,"les aliments sont très coûteux et les prix sont  instables 
",5000,5500,7500,30000,10000,13,52.5,3
8578,7,20-12-2017 09:40:54,Francais,30363S1121D,1985,32,F,GN03,Faranah,GN0304,Kissidougou,GIN030408,Kissidougou centre,M,Superieur,3,1,Personnel de sante,Non,Maison en banco,Tole,Latrineabeton,Forage,7,2,0,3,1,7,7,0,43.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,5500,4500,10000,25000,1/mois,4/semaine,"C’est difficile car les prix sont exorbitants  sur le marché, et il ya le manque d'emploi aussi qui nous fatique",5000,5500,4500,25000,10000,0,43.5,3
8579,2,20-12-2017 09:33:58,Francais,77630G4221B,1990,27,F,GN02,Conakry,GN0201,Conakry,GIN020104,Matoto,M,Secondaire,10,7,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,0,7,3,7,6,7,58.5,Acceptable,Marche/Boutique,2,2,4,0,0,10,Phase 2,7000,6500,22000,15000,40000,7/semaine,7/semaine,"tout est cher au marché , la population se plaint beaucoup",7000,6500,22000,40000,15000,10,58.5,3
8580,6,20-12-2017 09:31:24,Francais,43153F5121A,1971,46,F,GN06,Labe,GN0602,Labe,GIN060209,Labe Centre,M,Superieur,9,6,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,4,2,2,3,7,42,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,20000,10000,30000,1/mois,1/mois,"la situation est stable pour le moment dans ma localité ,nous mangeons à notre faim.
",5500,6000,20000,30000,10000,0,42,3
8581,8,20-12-2017 09:30:21,Francais,45715M6121A,1981,36,M,GN08,N'Zerekore,GN0805,Nzerekore,GIN080503,Kobela,M,Secondaire,7,1,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,3,0,7,2,2,7,0,58.5,Acceptable,Marche/Boutique,1,1,2,1,1,9,Phase 2,5000,6500,7000,15000,25000,7/semaine,7/semaine,actuellement ça va pas du tout parce que nous n'arrivons pas à subvenir à nos besoins,5000,6500,7000,25000,15000,9,58.5,3
8582,5,20-12-2017 09:28:10,Francais,29229D7121C,1986,31,F,GN08,N'Zerekore,GN0801,Beyla,GIN080104,Diassodou,M,Aucun,18,13,Agriculture,Non,Maison en banco,Tole,Latrineapuit,Puit ordinaire,7,0,0,7,1,0,7,0,46.5,Acceptable,Marche/Boutique,2,4,3,5,7,35,Phase 3,5000,6500,7500,12000,30000,7/semaine,7/semaine,"les prix des denrées alimentaire dans sa localité sont très cher 
",5000,6500,7500,30000,12000,35,46.5,3
8583,2,20-12-2017 09:25:28,Francais,70074F1021D,1990,27,M,GN02,Conakry,GN0201,Conakry,GIN020105,Ratoma,F,Superieur,8,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,3,5,7,1,4,7,0,79.5,Acceptable,Marche/Boutique,3,0,2,0,2,7,Phase 2,6500,5500,22000,15000,40000,1/mois,1/mois,les prix varient en fonctions des denrées rares sur le marché et le prix de la viande est très cher,6500,5500,22000,40000,15000,7,79.5,3
8584,6,20-12-2017 09:22:26,Poular,29299S4121D,1994,23,F,GN02,Conakry,GN0201,Conakry,GIN020102,Kaloum,M,Aucun,5,3,Commercant,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,2,0,4,3,6,0,35,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,7000,20000,10000,40000,1/mois,7/semaine,la situation alimentaire est trés difficile; les prix sont exorbitants sur le  marché,5500,7000,20000,40000,10000,0,35,2
